id,extractor,source,statement,subject,verb,effect,object,effecttype,own_precision,own_out_of_context,own_comment
335646,starcon_noLinking,debate.org,"Mark (16:5) claims that the women saw a man in the tomb, Luke (24:4) claims that the women saw two men in the tomb, and Matthew (28:2) claims that the women saw an angel in the tomb.",women,see,0.466666666667,two men in the tomb,positively,,,
869721,starcon,debate.org,"Many students do not understand his or her teacher said during class hours; therefore, in order to figure out whether or not a student understands a lecture, we should give him or her homework.",student,understand,0.333333333333,lecture,positively,-2,,
113979,openie,debate.org,Many see the penalty as barbaric and against American values.,many,see,0.466666666667,penalty,positively,-2,,
518343,starcon_noLinking,debate.org,"Many people are presently blaming the USA, and its Cuban embargo policies, for all of the social ills and economic hardships that the Cuban people are experiencing.",many people,blame,-0.6,usa,negatively,,,
891594,openie,debate.org,Many companies sell the meats from younger animals as there are less fats in the body making it healthier and less salty to the pallet of the buyer.,companies,sell,0.2,meats,positively,1,n,
765893,starcon_noLinking,simple_wikipedia,Many charitable organizations offer personal sponsorship of a boy or girl to help them.,many charitable organizations,offer,0.333333333333,personal sponsorship of a boy or girl,positively,,,
1399312,starcon,debate.org,"MAN, IN THE IMAGE AND LIKENESS OF GOD  Magicr claims, ""[Genesis states] God created humans [2].",god,create,0.333333333333,humans,positively,2,y,
953943,openie,debate.org,Madison denied state sovereignty!,madison,deny,-0.333333333333,state sovereignty,negatively,2,y,
643082,openie,debate.org,MAD ensures Saddam couldn't use WMD on us.,mad,ensure,0.8,saddam,positively,-2,,
587086,starcon,debate.org,Lou Gehrig joined the New York Yankees full-time as a pinch hitter in 1923.,lou gehrig,join,0.533333333333,new york yankees,positively,2,y,
1371886,openie,simple_wikipedia,Lorenzo first became famous as a grime producer before building a reputation for his bashment-influenced flow and versatility.,lorenzo,build,0.733333333333,reputation,positively,2,n,
61575,starcon_noLinking,debate.org,"Looking back at when Kobe urged the Lakers to get Jason Kidd and Kobe had it in him to actually say ""Who is Andrew Bynum?""",kobe,urge,0.533333333333,lakers,positively,,,
671914,starcon_noLinking,simple_wikipedia,Local armies eventually suppressed the rebellion at the final battle of Nanjing.,local armies,suppress,-0.666666666667,rebellion,negatively,,,
1426937,starcon,debate.org,"List of forfeited arguments by the Pro:   - 1 - Pro forfeits that his sources are very socialism or communism biased   - 2 - Pro forfeits that his sources are false since they claim that 6000 civilians died in one night when in reality only 1000 died over the course of the entire war   - 3 - Pro forfeits that Gaddafi was a ""hard"" dictator, which is a nice way of saying the word ruthless tyrant   - 4 - Pro forfeits that he despises actually believable sources like BBC   - 5 - Pro forfeits that the Libyan Civil War was more lethal and violent than the revolutions in Egypt or Tunisia   - 6 - Pro forfeits that Gaddafi suppressed many civil rights   - 7 - Pro forfeits that only a small, small, small number of Libyan rebels had any connection to Al-Qaeda contrary to his other claim that they are almost all related to Al-Qaeda   - 8 - Pro forfeits that the grand rally supporting Gaddafi was only in Tripoli, the capital city, and it was probable that Gaddafi forced everyone to rally for him  But back to the actual resolution,   - 9 - Pro forfeits that NATO froze the bank accounts of Libya's elite to prevent them from buying weapons to use on protesters or civilians   - 10 - Pro forfeits that NATO enforced a no fly zone to prevent the civilians from aerial bombardment by Gaddafi's regime   - 11 - Pro forfeits that NATO coordinated with rebels through drone warfare to prevent civilians from unnecessary harm    - 12 - Pro forfeits that NATO provided funding to the rebels to fight Gaddafi's oppressive rule over his own people   - 13 - Pro forfeits that NATO refrained from deploying ground troops to prevent civilians from dying   - 14 - Pro forfeits that NATO proposed economic sanctions against Libya to protest Gaddafi's extreme use of force against its own people and the rebels  This is why I believe that NATO inervened on behalf of protecting the rebels and civilians in the Libyan Civil War from Gaddafi.",nato,enforce,0.266666666667,no fly zone,positively,2,y,
1414560,starcon,debate.org,Linux offers freedom of choice as far as which manufacturer you purchase the software from as well as which application programs you wish to use.,linux,offer,0.333333333333,freedom of choice,positively,2,y,
796921,starcon_noLinking,simple_wikipedia,"Like many other ancient civilizations, the Aztecs also sacrificed human beings to the gods.",aztecs,sacrifice,-0.733333333333,human beings,negatively,,,
705599,starcon_noLinking,simple_wikipedia,"Light pollution first made news in 1964, when an observatory was specially placed just to avoid light pollution.",light pollution,make,0.466666666667,news,positively,,,
461510,starcon,debate.org,"Let’s start filling the state with sky scrapers immediately, or let’s migrate to Mars.",start,fill,0.266666666667,state,positively,-2,,
440908,starcon_noLinking,debate.org,Let's start with the facts: We live in a world where the government regulates some things and grants certain benefits to some people and some groups under some circumstances.,government,regulate,-0.2,some things and grants certain benefits to some people and some groups under some circumstances,negatively,,,
394825,openie,debate.org,Let's make a list of what restrictions and added costs there are on car usage:,'s,make,0.466666666667,list,positively,-2,,
87788,starcon_noLinking,debate.org,"Léon Kengo Wa Dondo of the Senate becomes the new Acting President, and appoints David Byaza Sanda Lutala as Prime Minister, under Article 78 of the Constitution of the DRC:  The President of the Republic appoints the Prime Minister from the ranks of the parliamentary majority after consultation of the latter.",president of the republic,appoint,0.6,prime minister,positively,,,
74372,starcon_noLinking,debate.org,Legalizing marijuana would likely decrease the use of it  We have early results so far from states that have legalized marijuana.,legalizing marijuana,decrease,-0.333333333333,use of it,negatively,,,
13856,starcon_noLinking,debate.org,"Keeping energy prices down for consumers with subsidies benefits the entire economy, because there is no sector of the economy which does not rely on energy.",keeping energy prices down for consumers with subsidies,benefit,0.8,entire economy,positively,,,
867783,openie,debate.org,"Just as we cannot know the objective Universe conforms with our subjective perception of it, the assumption that it does allows us to at least maintain the illusion that we are alive, uninjured and happy, and the assumption it doesn't leaves us at least seeimg to be dead!!",we,maintain,0.533333333333,illusion,positively,0,n,
1420529,starcon,debate.org,"John organizes the accounts with much less attention to detail (until the Passion week), and a greater focus on the deity of Jesus and the fulfillment of the old types and shadows in Jesus (as the substance).",john,organize,0.6,accounts,positively,1,?,
1503398,starcon,simple_wikipedia,"John Lennon wrote the song based on his readings of ""The Psychedelic Experience"", which adapted the ""Tibetan Book of the Dead"" for use as an LSD ""user's manual"", intending to give users a kind of religious experience.",john lennon,write,0.4,song,positively,2,?,
884352,starcon_noLinking,simple_wikipedia,John Cleese wrote the screenplay.,john cleese,write,0.4,screenplay,positively,,,
635586,openie,debate.org,"John 3:16 (For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life.)",john 3:16,love,0.8,world,positively,-2,,
1414225,starcon,debate.org,Jar Jar ruined Boba the way Hitler ruined Nietzche.,hitler,ruin,-0.533333333333,nietzche,negatively,2,y,
878049,starcon_noLinking,simple_wikipedia,"Its gates include the Gate of China, the Zhongshan Gate, and the Xuanwu Gate.",its gates,include,0.666666666667,"gate of china, the zhongshan gate, and the xuanwu gate",positively,,,
89789,openie,debate.org,"It's easy to make a list of hundreds of scientific articles providing evidence contrary to CO2 theory, but none are included in Orestes study.",it,make,0.466666666667,list,positively,-2,,
121574,openie,debate.org,"It's alright, take a chance- Everyone is willing to take any risk to stop Metal Sonic.",risk,stop,-0.466666666667,metal sonic,negatively,-1,,
1439694,starcon,debate.org,"It's against the law to add sugar in the process of making wine, Winemakers use concentrated Thompson seedless grape juice instead.",law,add,0.466666666667,sugar,positively,-2,,
1961434,openie,debate.org,It was completely unnecessary to kill them.,it,kill,-1,them,negatively,-2,,
759021,starcon,debate.org,"it says in the constatution that all men are created equal, that all men have the right to religiun and that every one hase the right to pursu happyness.",right,pursu,0.2,happyness,positively,-2,,
82398,starcon,debate.org,"It reads...  P1: IF God can gain knowledge, then he can lose knowledge.",god,gain,0.333333333333,knowledge,positively,-2,,
422576,openie,debate.org,It is true that the Bible makes the distinction between   killing   and   murdering  .,bible,make,0.466666666667,distinction,positively,2,n,
258138,openie,debate.org,"It is time that we should recognise this, leave the EU and follow the Norwegian model (EFTA/EEA).",we,follow,0.666666666667,norwegian model,positively,-1,n,
1403169,starcon,debate.org,It is still a mystery how the ship survived the attack.,ship,survive,-0.2,attack,negatively,-2,,
459987,starcon_noLinking,debate.org,It is sad that pro has wasted our time on this.,pro,waste,-0.333333333333,our time,negatively,,,
74892,starcon_noLinking,debate.org,"It is quite clear that in this respect, the humanities provide extremely minimal value to education.",humanities,provide,0.466666666667,extremely minimal value,positively,,,
1461589,starcon,debate.org,it is not possible for someone to predict the amount of pain and doesn't mean that just because the person regrets the decision they made doesn't mean they weren't acting in self interest.,person,regret,-0.333333333333,decision,negatively,-2,,
600893,starcon,debate.org,"It is largely agreed, beyond all reasonable doubt, that Knox locked the door the next morning (and possibly flushed the key down the toilet), in a deliberate attempt to delay the finding of Meredith's corpse and to pervert the course of justice.",knox,lock,0.533333333333,door,positively,-2,,
1482963,starcon,debate.org,It is impossible to determine if the ends justify the means.,ends,justify,0.266666666667,means,positively,1,?,
1495101,starcon,debate.org,"It is extremely unlikely that a God created the world, so when someone tells me it without just reason, I don't believe it.",god,create,0.333333333333,world,positively,-1,,
982002,openie,debate.org,"It is entirely relevant, because if one is not allowed to burn things in general on public property, there is no reason why flags should get special treatment.",one,burn,-0.666666666667,things,negatively,-1,,
812043,starcon_noLinking,simple_wikipedia,It is considered that the Commelinales together with Zingiberales evolved in the Late Cretaceous around 80 millions of years ago.,commelinales together with zingiberales,evolve,0.333333333333,around 80 millions of years ago,positively,,,
89000,openie,debate.org,"It is common to hear that man-made global warming represents the ""consensus"" of science, yet the use of hurricanes and cyclones as a marker of global warming represents a clear-cut case of the consensus being roundly ignored.",global warming,represent,0.466666666667,consensus,positively,-2,,
120417,openie,debate.org,"It is a pledge for your allegiance to the country that provides what you need to sustain life, it is the country where you reside and are making a name for yourself, however much you may love or hate it.",your,make,0.466666666667,name,positively,-2,,
205550,openie,debate.org,"It has never occurred to him that investors want of profit makes them take risks, innovate products, and put money in the economy that benefits the middle class?",corporations,put,0.2,money,positively,-2,,
1463545,starcon,debate.org,"It created ""codes"" or cartels in more than 500 industries in order to limit competition.",order,limit,-0.8,competition,negatively,-2,,
375959,starcon_noLinking,debate.org,"Israel isn’t killing Muslims save in defensive warfare, the US killed tons of people in Afghanistan, that is true, but only by accident.",us,kill,-1,tons of people in afghanistan,negatively,,,
1078253,openie,debate.org,"Isa 44:24 tells us that Yahweh made all things, streached out the heavens alone, spread out the earth by himself; yet Scripture reveals the Son as creator.",scripture,reveal,0.266666666667,son,positively,1,n,
1400275,starcon,debate.org,"Iran, with such home power, as well as with the geographic placing of the bases protecting the nuclear test sites[5] means that Iran could very feasibly defend the region.",iran,defend,0.666666666667,region,positively,1,n,
856531,starcon,debate.org,"INTERPRETATION: The USFG should pass legislation or give executive orders to decrease the amount of transactions involving military equipment, monetary funding, property or personnel, to the state of Israel.",usfg,pass,0.2,legislation,positively,-1,,
1480559,starcon,debate.org,International trade has been a strong motivation for nations to maintain peace.,nations,maintain,0.533333333333,peace,positively,2,y,
1501830,starcon,simple_wikipedia,India won the Kargil War.,india,win,0.4,kargil war,positively,-1,,
91872,openie,Debatepedia,"In today’s “real world,” people change jobs, careers and fields.",people,change,0.466666666667,jobs,positively,-1,,
405376,openie,debate.org,in this way it constitutes battery and abuse.,it,constitute,0.4,battery,positively,0,n,
756391,starcon,debate.org,"In short, there are a lot of reasons a woman might seek an abortion.",woman,seek,0.266666666667,abortion,positively,2,y,
691097,openie,debate.org,"In recent decades, scientists have been stunned by the discovery that the initial conditions of the Big Bang were fine-tuned for the existence of intelligent life with a precision and delicacy that literally defy human comprehension.",delicacy,defy,-0.466666666667,comprehension,negatively,1,n,
331685,starcon_noLinking,debate.org,"In other words, these laws do not represent the public function of marriage, and if anything may hamper its ability to be effective.",anything,hamper,-0.733333333333,its ability,negatively,,,
79541,starcon_noLinking,debate.org,"In order to defend my side sufficiently, I am required to prove as to why the Norwegian Whaling activities are not favorable and present a persuasive set of reasons as to why I believe this.",order,defend,0.666666666667,my side,positively,,,
340935,starcon,debate.org,"In light of this anthropology, Augustine views salvation as a process initiated and completed by Christ"" [1].",augustine,view,0.333333333333,salvation,positively,-2,,
669690,starcon,debate.org,"In its 2012 draft business plan, the Authority identifies the federal government as by far the largest potential funding source for the program, yet the plan provides few details indicating how the Authority expects to secure this money.",authority,identify,0.2,federal government,positively,-1,,
862298,openie,debate.org,"In helping these countries, the US has had the opportunity to promote human rights in areas where not everyone has them.",opportunity,promote,0.733333333333,human rights,positively,1,n,
319966,starcon_noLinking,debate.org,"In fact, throughout history, the meddling of religion with government has caused many sufferings in the affairs of everyday people.",meddling of religion with government,cause,0.2,many sufferings,positively,,,
1442751,starcon,debate.org,"In fact, I contend it makes it more likely to be wrong: intuition told us the earth was flat, the sun rotated around the earth and Dynamo went to Hogwarts.",intuition,tell,0.733333333333,earth,positively,-2,,
1401501,starcon,debate.org,"In elementary schools, students learn the basics.",students,learn,0.2,basics,positively,-1,,
423118,starcon_noLinking,debate.org,"In contrast, the Lion King speaks volumes on loyalty to community, social order, justice, and the folly of cronyism.",lion king,speak,0.466666666667,volumes,positively,,,
663267,starcon_noLinking,debate.org,"In closing, I would respectfully ask that my opponent address my opening examples.",my opponent,address,0.533333333333,my opening examples,positively,,,
672763,starcon_noLinking,debate.org,"in cases where mother's life is at risk, but a later term healthy baby can be safely removed instead of aborted... and thus both mother and child saaved, this should be required.",mother's life,remove,-0.666666666667,later term healthy baby,negatively,,,
1512169,starcon,simple_wikipedia,"In Asia, the club won the champions in 2008 AFC Champions League which is first Asian title in the club history.",club,win,0.4,champions,positively,-1,,
1309737,openie,simple_wikipedia,"In April 2018, Russian court ruled to block Telegram in Russia.",russian court,block,-0.466666666667,telegram,negatively,2,y,
3137,starcon_noLinking,debate.org,"In addition, my opponent states Senator Sanders has ""been a part of government for a long time"" which former first lady Clinton has also.",my opponent,state,0.733333333333,senator sanders,positively,,,
26500,openie,debate.org,"In a movie, one can always pull back and condemn the character or the artist when they cross certain social boundaries.",one,condemn,-0.733333333333,character,negatively,1,n,
765833,starcon_noLinking,simple_wikipedia,"In 1965, Hurricane Betsy made landfall just south of New Orleans, causing widespread flooding in the city.",hurricane betsy,make,0.466666666667,landfall,positively,,,
1330072,openie,simple_wikipedia,"In 1961, Lanoux met Pierre Richard who was looking for someone to partner his cabaret act.",lanoux,meet,0.266666666667,pierre richard,positively,0,,
843670,starcon_noLinking,simple_wikipedia,"In 1890, Smith introduced lilacs to Sapporo from the United States.",smith,introduce,0.933333333333,lilacs to sapporo,positively,,,
1138521,openie,simple_wikipedia,"In 1399, Tamerlane organized a new military expedition to attack the sultan of Egypt for territory infringement and marching on Syria, he stormed and sacked the city of Aleppo.",military expedition,attack,-0.666666666667,sultan,negatively,2,n,
171314,starcon_noLinking,debate.org,"In ""Freudian Theory and the Pattern of Fascist Propaganda,"" Adorno studies the relationship between the bonds that turns ""individuals"" to masses.",adorno,study,0.266666666667,"relationship between the bonds that turns ""individuals"" to masses",positively,,,
834251,starcon_noLinking,simple_wikipedia,Important department stores opened retail accounts.,important department stores,open,0.533333333333,retail accounts,positively,,,
681245,starcon_noLinking,debate.org,imma own your hood after imma reveal my rhymes,imma,own,0.266666666667,your hood,positively,,,
609615,openie,debate.org,"If, in order to reach a certain end, infinitely many steps had to precede it, could the end ever be reached?",steps,reach,0.2,end,positively,-1,,
10925,openie,debate.org,"If your experience suggests the audience is not interested or even paying attention, it is not a very convincing argument for them as useful experiences on any side.",experience,suggest,0.266666666667,audience,positively,-2,,
288878,starcon_noLinking,debate.org,"If you understood exactly what you are saying, you would understand that Goku does reach a state of intangibility.",goku,reach,0.2,state of intangibility,positively,,,
566493,openie,debate.org,"If you state your assumption to be proven wrong, then your assumption is incorrect to some extent, even if it proves your idea later on its incorrect now.",your,state,0.733333333333,proven,positively,-2,,
1119091,openie,debate.org,"If you see self realized souls who leave the body,(i don't think Pro has ever seen, I have.)",you,see,0.466666666667,souls,positively,-2,,
294540,openie,debate.org,"If you doubt me, ask Admiral Poindexter, who was shredded in the media for trying.",you,doubt,-0.8,me,negatively,1,n,
1439862,starcon,debate.org,"If you believe God likes slavery, I will offer counter points against that.",god,like,0.4,slavery,positively,-1,,
608610,openie,debate.org,"If you add the ability to see the future, you further complicate the issue.”",you,complicate,-0.666666666667,issue,negatively,2,n,
466358,openie,debate.org,"If women covered themselves and wore modest covering like Muslims، no man would think about having sex with them, no man would look at them as a sexual object to satisfy their desires.",sexual object,satisfy,0.8,desires,positively,1,y,
775165,openie,debate.org,"If we stop recycling and in the future we run low on materials, we then will be stuck by then can not turn to recycling.",we,stop,-0.466666666667,recycling,negatively,1,n,
54361,starcon,debate.org,"If we always jump to the solution without understanding foreign policy power configurations, action will always beat out thought as the preferred mode of engagement.",action,beat,-0.733333333333,thought,negatively,1,y,
2040837,openie,debate.org,If there was once a girl named Sarah......,girl,name,0.466666666667,sarah,positively,-2,,
471515,starcon_noLinking,debate.org,"If the child helps the child that got pushed up and says sorry, you say that was a good thing to do.",child,help,0.933333333333,"child that got pushed up and says sorry, you say that was a good thing to do",positively,,,
35246,starcon_noLinking,debate.org,"If something existed, then something started the universe.",then something,start,0.733333333333,universe,positively,,,
218304,openie,debate.org,If not then you concede that improving well being is subjective regarding health.,you,concede,0.333333333333,that,positively,-2,,
899772,starcon,debate.org,"If Iran did pose an imminent threat, yes, we would invade.",iran,pose,0.266666666667,imminent threat,positively,1,,
1041494,openie,debate.org,"If everybody loves me, there is a much stronger chance I will get laid before Ethan, whom everybody does not love (because the show is not called ""Everybody Loves Ethan"").",everybody,love,0.8,me,positively,-1,,
16539,starcon_noLinking,debatepedia,"If an administrator, parent, or anybody else discovers an inappropriate relationship between a teacher and student, they will have every recourse to pursue legal action.","administrator, parent, or anybody else",discover,0.333333333333,inappropriate relationship between a teacher and student,positively,,,
491392,starcon,debate.org,I’ve successfully proven that the DP deters homicides.,dp,deter,-0.6,homicides,negatively,2,y,
520299,openie,debate.org,"I’m not sure what you are trying to say, and there are no more rounds to help me understand your position.",i,understand,0.333333333333,position,positively,-2,,
782651,openie,debate.org,"I've read the bible and Torah and I've seen degrading, misogynistic things and stories of rape, incest, drunkenness, war, you get the idea.",you,get,0.266666666667,idea,positively,-2,,
68435,starcon_noLinking,debate.org,"I've proven that LSDs reduce war, and that anarchies reduce war only from lack of a healthy, large enough populace to fight them.",lsds,reduce,-0.4,war,negatively,,,
297185,starcon_noLinking,debate.org,I've no time to argue with you if you're just going to get mopey and offended that your ideas make zero sense.,your ideas,make,0.466666666667,zero sense,positively,,,
1397543,starcon,debate.org,"I'm just showing what ""the right of the people to keep and bear Arms"" is.",people,keep,0.2,arms,positively,1,?,
848561,openie,debate.org,"I'm assuming that means if a company does something like install solar panels they get a ""Green Point"" but I do not know what these green points do.",something,install,0.466666666667,solar panels,positively,-2,,
372678,openie,debate.org,I would like to apologize to my opponent and concede this debate.,i,concede,0.333333333333,debate,positively,-2,,
1869682,openie,debate.org,I would like to address a few of the statements in your second post:,i,address,0.533333333333,few,positively,-2,,
1009812,openie,debate.org,I wish you good luck in this round :),i,wish,0.6,you,positively,1,n,
79422,starcon_noLinking,debate.org,I will begin my arguments with a quick analysis of how fast that sleigh must go in order to complete deliveries in one night.,order,complete,0.733333333333,deliveries,positively,,,
583230,starcon_noLinking,debate.org,I will be arguing that Betsy DeVos and her planned policies will hurt American education.,betsy devos and her planned policies,hurt,-0.866666666667,american education,negatively,,,
738651,openie,debate.org,I though Objectivists were rational and observed objective reality -- not paternalistic and demonstrably untrue platitudes designed to propagandize and inspire irrational fear.,objectivists,observe,0.4,objective reality,positively,1,y,
666473,starcon_noLinking,debate.org,"I think the world is full with hate from all sides, and while I do think that Jesus makes a lot of good arguments for Love, His connection to Judaism brings a lot of baggage with it that we need to reconcile, we can't just gloss over.",jesus,make,0.466666666667,lot of good arguments for love,positively,,,
273218,starcon_noLinking,debate.org,I think the science fiction about how men were created make more sense than god making a man with mud.,god,make,0.466666666667,man,positively,,,
959636,openie,debate.org,"I think it will come out, people will start seeing the issues, then people will hate it, then the Oculus Rift will die.",people,see,0.466666666667,issues,positively,-2,,
73611,openie,debate.org,I thank you for your reply.,i,thank,0.733333333333,you,positively,1,n,
300223,openie,debate.org,I thank my opponent for making this interesting debate.,i,make,0.466666666667,debate,positively,-1,,
1397758,starcon,debate.org,I still state that they do these things for a reason in order to prevent a school massacre.,order,prevent,-0.6,school massacre,negatively,-2,,
1692915,openie,debate.org,"I stand resolved that capitalism lacks a moral compass, and that it is up to society to give it one.",i,stand,0.2,resolved,positively,-2,,
961367,openie,debate.org,"I quote him several times below:  ""Only a..",i,quote,0.4,a.,positively,-2,,
290010,openie,debate.org,I observed the surrounding.,you,observe,0.4,the,positively,-2,,
380155,starcon_noLinking,debate.org,i make this debate topic is because my school is debating this title ......,my school,debate,0.266666666667,this title,positively,,,
625748,starcon_noLinking,debate.org,"I looked for a poll of all economists and found numerous ones showing that economists prefer market based Carbon Solutions (Carbon taxes and Cap and Trade) over Command and Control ones, but I didn't find anything that asked economists whether they supported carbon pricing period.",economists,prefer,0.266666666667,market based carbon solutions (carbon taxes and cap and trade),positively,,,
358428,starcon_noLinking,debate.org,I look forward to Envisage offering the modal axiom or tautology formula he equates P2 to.,envisage,offer,0.333333333333,modal axiom or tautology formula,positively,,,
742252,starcon_noLinking,debate.org,I hope you relize that Lenin ruled Soviet Russia with a tighter grip than Mao.,lenin,rule,0.466666666667,soviet russia,positively,,,
140616,openie,debate.org,"I have stacks and drawers of CD's, and I hate going through them to find what I want.",i,hate,-0.6,going,negatively,-2,,
52334,openie,debate.org,I hate debates like this...,i,hate,-0.6,debates,negatively,1,n,
187654,openie,debate.org,I feel for some reason the physical form of sound waves could help us understand human origins and our existence as a whole due to the different patterns and variations.,us,understand,0.333333333333,human origins,positively,-2,,
910436,openie,debate.org,I encourage you to read Lysander Spooner's The constitution of no authority.,i,encourage,0.866666666667,you,positively,1,n,
1411458,starcon,debate.org,I do back down from Sasuke learning wind from Naruto.,sasuke,learn,0.2,wind,positively,-2,,
555090,starcon_noLinking,debate.org,I can say with certainty that the general public knows better and certainly anyone with pedophilic intention knows better.,general public,know,0.2,better and certainly anyone,positively,,,
907769,starcon_noLinking,simple_wikipedia,"I came up to Mukesh Khanna and said-""Sir ji, I have got the role of Arjuna, should I do it?""",sir ji,get,0.266666666667,role of arjuna,positively,,,
458877,openie,debate.org,"I asked them the reason why they made such loud noise, and they answered: ""Chau read Minh's diary and knew that Minh likes your best friend.",i,ask,0.2,them,positively,-2,,
332445,openie,debate.org,I argued that basketball is superior to football because it has lower contact and causes fewer and less severe injuries.,basketball,cause,0.2,injuries,positively,2,y,
1489624,starcon,debate.org,"I argue that if JM did cause men to get an erection, then she WOULD be a hero to a man with erectile dysfunction.",jm,cause,0.2,men,positively,0,,
293769,openie,debate.org,I argue evolution is more than likely happening/happened.,i,argue,0.266666666667,evolution,positively,-2,,
697679,starcon_noLinking,debate.org,I am sure that if one were to book these flights something would inevitably cause these flights to never occur.,something,cause,0.2,these flights,positively,,,
334261,openie,debate.org,"I am getting the impression that you believe both heterosexual couples and homosexual couples should receive the same ""marital benefits,"" so we are obviously in agreement on that.",you,believe,0.733333333333,couples,positively,-1,,
628366,openie,debate.org,I am also familiar with the scrutiny that the scientific community puts new theories through.,community,put,0.2,theories,positively,2,n,
279404,starcon_noLinking,debate.org,"I also see that my opponent has dropped the fact that we still have a ton of material in our own soil and all around the world, so he essentially drops all concerns about China dominance and a potential China war.",my opponent,drop,-0.266666666667,fact that we still have a ton of material in our own soil and all around the world,negatively,,,
805022,openie,debate.org,"I accept, best of luck.",i,accept,0.466666666667,best,positively,-2,,
420905,openie,debate.org,Humans observed the universe and created formulas for these laws that they created to make sense of it.,humans,create,0.333333333333,formulas,positively,2,y,
13148326,starcon,simple_wikipedia,"Human beings cut down forests for wood, farms, or places for cows and other animals to eat grass.",human beings,cut,-0.666666666667,forests,negatively,2,y,
730591,starcon_noLinking,simple_wikipedia,"Hugh McDowell, Mik Kaminski, and Melvyn Gale played violin and cello.","hugh mcdowell, mik kaminski, and melvyn gale",play,0.266666666667,violin and cello,positively,,,
1250857,openie,simple_wikipedia,Hubel and Wiesel received the Nobel Prize for two major contributions:,wiesel,receive,0.2,nobel prize,positively,-1,,
764077,openie,debate.org,"http://www.savvy-women-magazine.com...  If your partner looks disgusted, then you know to stop kissing her.",i,know,0.2,stop,positively,-2,,
1479016,starcon,debate.org,"http://en.wikipedia.org...   ""In this crowded television environment,   the key is to provide young children with a guided viewing experience and to model and teach them the critical thinking skills they need to be active, engaged viewers.""",key,engage,0.266666666667,viewers,positively,-2,,
449491,starcon_noLinking,debate.org,"However, this did not address my other point about bible contradictions, and I believe that alone is enough to cast doubt upon the notion that these people each witnessed the same events.",these people each,witness,0.4,same events,positively,,,
1079777,openie,debate.org,"However, the real clinch hitter is the fact that despite continual cries for help from millions of voters, politicians turn a cold shoulder.",politicians,turn,0.2,cold shoulder,positively,-2,,
1397024,starcon,debate.org,"However, my opponent claimed that teeth indicate humans as omnivores, not herbavores.",teeth,indicate,0.466666666667,humans,positively,-2,,
343467,starcon_noLinking,debate.org,"However, it is highly unlikely that a students would regard their laptop like its gold.",students,regard,0.466666666667,their laptop,positively,,,
737475,starcon_noLinking,simple_wikipedia,"However, Congress has made laws that punish other actions that hurt national security.",congress,make,0.466666666667,laws that punish other actions that hurt national security,positively,,,
509939,openie,debate.org,"However there are plenty of other potential alternatives to both FPTP and PR, the most reasonable to implement one would be AMS as seem in Scotland which provides a degree of PR to mitigate the worst effects of FPTP while also maintaining regional representation and preventing the necessity for coalition governments (although they would likely still increase in frequency).",representation,prevent,-0.6,necessity,negatively,-2,,
1411558,starcon,debate.org,"However it was made amendable, this is because the framers realized that absolutes would endanger society.",absolutes,endanger,-0.933333333333,society,negatively,2,?,
882366,openie,debate.org,How would you know unless you perceived reality from the position of a person that had no capabilities of memory.,your,perceive,0.4,reality,positively,-2,,
138184,openie,debate.org,"How then, can religion be blamed for violent issues if religion preaches of being content of one's self and preserving order?",religion,preach,0.6,content,positively,-2,,
781570,openie,debate.org,How easy is it to get a new job immediately after losing one?,it,get,0.266666666667,job,positively,-2,,
1448030,starcon,debate.org,"Homosexuals like gay things,   This show is clearly gay,   Bronies like this show which you can agree sounds pretty gay,  Therefore bronies are homosexual  2) The show was meant for little girls to watch  The TV show is currently rated ""TV-Y"" meaning it is geared for audiences between the ages of 2 to 6  http://en.wikipedia.org...  http://en.wikipedia.org...  Since everything in the show is geared to being related to pink, friendship, magic, and other gay stuff, we can conclude the show is meant for little girls.",little girls,watch,0.333333333333,tv show,positively,-1,,
1420610,starcon,debate.org,"Holding nationally owned companies does not make a country ""socialist"", and even if it did, the US is not constitutionally bound to be pure capitalist, which it isn't anyways.",holding,own,0.266666666667,companies,positively,-2,,
1431161,starcon,debate.org,Hmmmm....I accept the challenge.,hmmmm,accept,0.466666666667,challenge,positively,-2,,
169145,starcon,debate.org,"Hirsch believes literacy is the basis for many changing tasks, which is an important component in the development of the person.",hirsch,believe,0.733333333333,literacy,positively,1,y,
763336,openie,debate.org,"Hikers, bird-watchers, and wildflower viewers all prefer habitats that are uncontaminated and full of wild things.",bird watchers,prefer,0.266666666667,habitats,positively,-1,,
302431,starcon_noLinking,debate.org,"Here Con adds Philippians 2:7 -   But emptied himself, taking the form of a servant, being made in the likeness of men, and in habit found as a man.",con,add,0.466666666667,philippians 2:7,positively,,,
1509065,starcon,simple_wikipedia,"Hercules agrees to help, but Deianeira tells the girl to rest first.",deianeira,tell,0.733333333333,girl,positively,0,n,
884432,starcon_noLinking,simple_wikipedia,"Her movie credits include ""Le Amiche"" (1955), ""The Bachelor"" (1955), ""I pappagalli"" (1955), ""Lazzarella"" (1957) and ""The Day the Sky Exploded"" (1958).",her movie credits,include,0.666666666667,"""le amiche"" (1955), ""the bachelor"" (1955), ""i pappagalli"" (1955), ""lazzarella"" (1957) and ""the day the sky exploded"" (1958)",positively,,,
